Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
1,0,0.6,0.5,0.6448598130841121,0.125,1,0,0.078125,0.5304601899196494,0
2,0,0.0,1.0,0.8177570093457944,0.0,1,0,0.0625,0.6081811541271,1
4,0,0.6,0.25,0.028037383177570093,0.375,2,0,0.03125,0.5526661796932067,0
3,0,0.2,0.0,0.4158878504672897,0.125,2,1,0.09375,0.6534696859021183,1
4,0,0.4,0.0,0.8271028037383178,0.0,0,0,0.140625,0.7057706355003652,1
0,0,0.8,0.5,0.6401869158878505,0.5,1,0,0.125,0.5570489408327246,0
1,0,0.6,0.5,0.4439252336448598,0.0,2,1,0.09375,0.6986121256391526,1
2,0,0.4,0.75,0.6682242990654206,0.0,2,1,0.046875,0.48254200146092036,1
4,0,0.2,0.5,0.8130841121495327,0.125,1,1,0.09375,0.46033601168736304,0
3,0,0.6,0.25,0.8551401869158879,0.25,1,0,0.109375,0.4991964937910884,1
4,0,0.6,0.0,0.6401869158878505,0.25,0,1,0.015625,0.5279766252739225,1
0,0,0.2,0.5,0.38317757009345793,0.25,0,1,0.03125,0.4606281957633309,1
1,0,0.2,0.75,0.411214953271028,0.25,2,1,0.015625,0.44572680788897007,0
2,0,0.2,1.0,0.4953271028037383,0.125,1,1,0.015625,0.614609203798393,0
4,0,0.2,0.5,0.24766355140186916,0.0,2,1,0.03125,0.5151205259313367,0
3,0,0.6,0.25,0.17289719626168223,0.0,0,0,0.015625,0.5193571950328707,0
4,0,0.4,0.75,0.5981308411214953,0.375,1,0,0.125,0.5699050401753104,1
0,0,0.4,0.25,0.7289719626168224,0.0,2,0,0.078125,0.6447041636230826,0
1,0,0.4,0.5,0.5233644859813084,0.0,2,1,0.078125,0.4784514243973703,1
2,0,0.6,0.5,0.7476635514018691,0.0,1,1,0.03125,0.5047479912344777,0
4,0,0.2,1.0,0.514018691588785,0.25,2,1,0.140625,0.4850255661066472,1
3,0,0.0,0.0,0.37850467289719625,0.25,1,0,0.0625,0.4904309715120526,0
4,2,0.4,0.75,0.8084112149532711,0.25,2,0,0.03125,0.5888970051132213,1
0,2,0.2,1.0,0.5607476635514018,0.125,0,0,0.015625,0.4734842951059167,0
1,2,0.2,0.25,0.5841121495327103,0.125,0,0,0.09375,0.6539079620160702,0
2,2,0.6,0.75,0.5327102803738317,0.125,2,0,0.078125,0.5991234477720965,0
4,2,0.4,1.0,0.5093457943925234,0.125,2,0,0.125,0.4981738495252009,0
3,2,0.2,0.5,0.6588785046728972,0.125,1,0,0.09375,0.44718772826880937,0
4,2,0.6,0.75,0.20093457943925233,0.0,2,0,0.015625,0.4698319941563185,1
0,2,0.4,0.75,0.3130841121495327,0.125,1,1,0.03125,0.4651570489408327,1
1,2,0.4,0.75,0.35046728971962615,0.0,1,1,0.046875,0.5786705624543462,0
2,2,0.4,0.5,0.7710280373831776,0.125,1,0,0.125,0.7294375456537618,1
4,2,0.4,0.5,0.46261682242990654,0.0,1,1,0.109375,0.5222790357925493,0
3,2,0.4,0.25,0.4392523364485981,0.5,0,1,0.0625,0.45843681519357193,1
4,2,0.6,1.0,0.6542056074766355,0.125,0,1,0.046875,0.6899926953981008,1
0,2,0.2,0.75,0.7383177570093458,0.125,2,1,0.078125,0.6888239590942293,0
1,2,0.2,0.5,0.2850467289719626,0.125,2,1,0.140625,0.5662527392257122,0
2,2,0.2,0.0,0.6962616822429907,0.125,2,0,0.0,0.6317019722425128,0
4,2,0.4,0.0,0.22429906542056074,0.25,2,1,0.109375,0.4823959094229365,0
3,2,0.6,0.5,0.5654205607476636,0.25,1,1,0.03125,0.6891161431701972,1
4,2,0.2,0.5,0.7149532710280374,0.0,1,0,0.015625,0.5956172388604821,0
0,2,0.2,0.25,0.37383177570093457,0.0,1,0,0.015625,0.5963476990504017,0
1,2,0.2,0.0,0.6261682242990654,0.0,1,0,0.0,0.5798392987582177,1
2,2,0.2,1.0,0.5046728971962616,0.0,2,0,0.0625,0.5117604090577064,1
4,2,0.4,0.75,0.794392523364486,0.0,1,0,0.0625,0.6720233747260774,0
3,2,0.4,0.5,0.5467289719626168,0.125,1,0,0.015625,0.689700511322133,0
4,2,0.2,0.75,0.2383177570093458,0.125,1,0,0.109375,0.6609203798392987,0
0,2,0.2,0.0,0.49065420560747663,0.125,1,0,0.03125,0.5193571950328707,1
1,2,0.0,0.75,0.7102803738317757,0.125,1,0,0.0625,0.6486486486486487,0
2,2,0.4,0.5,0.3317757009345794,0.125,2,1,0.0625,0.6997808619430241,0
4,2,0.2,0.75,0.6355140186915887,0.0,1,1,0.140625,0.68327246165084,0
3,2,0.6,0.5,0.3130841121495327,0.125,2,1,0.125,0.4993425858290723,1
4,2,0.4,0.75,0.49065420560747663,0.375,2,1,0.03125,0.7158509861212564,1
0,2,0.4,1.0,0.7289719626168224,0.0,1,0,0.125,0.46106647187728267,0
1,2,0.2,0.0,0.2336448598130841,0.25,1,0,0.140625,0.5233016800584368,0
2,2,0.6,0.0,0.29906542056074764,0.125,2,1,0.03125,0.7067932797662527,0
4,2,0.6,0.25,0.3317757009345794,0.25,1,1,0.140625,0.4856099342585829,0
3,2,0.4,0.25,0.5981308411214953,0.0,2,0,0.109375,0.5522279035792549,1
4,2,0.4,0.25,0.6682242990654206,0.125,2,0,0.0625,0.727100073046019,0
0,2,0.4,0.0,0.2570093457943925,0.5,1,1,0.09375,0.49466764061358653,0
1,2,0.4,1.0,0.7850467289719626,0.125,1,0,0.140625,0.7262235208181154,0
2,2,0.4,0.25,0.6822429906542056,0.125,2,1,0.109375,0.5322132943754565,1
4,2,0.2,0.5,0.5046728971962616,0.25,0,1,0.125,0.5421475529583638,0
3,2,0.2,1.0,0.7663551401869159,0.0,2,1,0.0,0.7259313367421476,0
4,2,0.2,0.25,0.8551401869158879,0.125,2,0,0.078125,0.5199415631848064,0
0,2,0.2,0.75,0.602803738317757,0.25,1,0,0.109375,0.6147552958363769,0
1,2,0.2,1.0,0.4392523364485981,0.125,1,1,0.125,0.5065010956902849,0
2,2,0.4,0.25,0.2616822429906542,0.0,1,1,0.09375,0.5880204528853178,0
4,2,0.2,0.25,0.49065420560747663,0.5,2,1,0.09375,0.543754565376187,1
3,2,0.2,0.25,0.4439252336448598,0.0,2,1,0.09375,0.6363769174579985,0
4,2,0.4,0.5,0.205607476635514,0.125,1,1,0.0,0.5043097151205259,0
0,2,0.6,0.5,0.48130841121495327,0.25,2,0,0.109375,0.6371073776479181,0
1,2,0.4,0.0,0.45794392523364486,0.125,2,0,0.078125,0.6254200146092038,0
2,2,0.4,0.25,0.8271028037383178,0.0,1,0,0.0625,0.6730460189919649,1
4,2,0.4,1.0,0.7616822429906542,0.0,2,0,0.046875,0.4515704894083272,1
3,2,0.4,0.5,0.3925233644859813,0.125,2,1,0.0625,0.443681519357195,1
4,2,0.6,0.5,0.7242990654205608,0.0,1,1,0.125,0.5050401753104455,0
0,2,0.6,0.0,0.8084112149532711,0.125,1,0,0.0625,0.5887509130752374,0
1,2,0.8,0.5,0.8317757009345794,0.5,2,0,0.015625,0.47918188458729,0
2,2,0.6,1.0,0.719626168224299,0.0,2,1,0.140625,0.6536157779401023,1
4,2,0.2,1.0,0.7897196261682243,0.125,2,0,0.109375,0.7273922571219869,0
3,2,0.4,0.5,0.3411214953271028,1.0,2,0,0.078125,0.5997078159240321,1
4,2,0.2,0.75,0.5373831775700935,0.125,0,1,0.109375,0.6121256391526662,1
0,2,0.4,0.75,0.6962616822429907,0.0,1,1,0.078125,0.6970051132213294,0
1,2,0.4,0.0,0.42990654205607476,0.0,1,1,0.078125,0.7148283418553689,1
2,2,0.2,1.0,0.6915887850467289,0.0,2,0,0.140625,0.4474799123447772,1
4,2,0.2,1.0,0.6401869158878505,0.125,2,0,0.09375,0.6991964937910884,0
3,2,0.2,0.0,0.22429906542056074,0.125,2,0,0.078125,0.4619430241051863,0
4,2,0.2,1.0,0.5841121495327103,0.0,1,0,0.078125,0.6264426588750913,0
0,2,0.2,1.0,0.7990654205607477,0.0,0,1,0.015625,0.5932797662527393,1
1,2,0.2,0.0,0.5373831775700935,0.125,0,0,0.09375,0.610226442658875,0
2,2,0.4,0.0,0.5093457943925234,0.125,1,0,0.140625,0.572972972972973,0
4,2,0.2,0.25,0.22429906542056074,0.125,0,1,0.0,0.629072315558802,0
3,2,0.2,0.5,0.46261682242990654,0.625,2,0,0.046875,0.5278305332359386,0
4,2,0.6,1.0,0.6355140186915887,0.625,2,1,0.078125,0.6045288531775018,0
0,2,0.6,0.5,0.48130841121495327,1.0,2,0,0.0,0.710591672753835,0
1,2,0.6,1.0,0.6355140186915887,0.125,1,0,0.0625,0.6336011687363039,0
2,2,0.6,0.75,0.822429906542056,0.0,1,0,0.0,0.7278305332359386,1
4,2,0.0,0.75,0.3317757009345794,0.0,2,1,0.0,0.48838568298027757,0
3,2,0.2,0.75,0.822429906542056,0.75,0,0,0.140625,0.4483564645726808,0
4,2,0.8,0.25,0.705607476635514,0.25,1,1,0.140625,0.08108108108108109,0
0,2,0.6,1.0,0.8364485981308412,0.25,2,1,0.125,0.031263696128560996,1
1,2,0.8,0.75,0.9112149532710281,0.25,1,0,0.109375,0.018991964937910884,0
2,2,0.8,1.0,0.7897196261682243,0.25,1,1,0.09375,0.05887509130752374,1
4,2,1.0,0.5,0.719626168224299,0.375,2,0,0.046875,0.02366691015339664,1
3,2,1.0,0.25,0.9112149532710281,0.25,1,0,0.109375,0.04002921840759679,0
4,2,0.8,1.0,0.7429906542056075,0.25,1,0,0.125,0.028634039444850257,0
0,2,0.8,1.0,0.9065420560747663,0.25,2,1,0.015625,0.1265157048940833,1
1,2,0.6,1.0,0.8411214953271028,0.25,1,1,0.015625,0.05989773557341125,1
2,2,0.4,0.0,0.24766355140186916,0.125,2,0,0.109375,0.019722425127830533,0
4,2,0.2,0.5,0.49065420560747663,0.5,2,1,0.015625,0.5818845872899927,0
3,2,0.2,0.75,0.4439252336448598,0.0,2,1,0.109375,0.6816654492330168,1
4,2,0.4,0.75,0.205607476635514,0.125,1,0,0.046875,0.7192111029948868,1
0,2,0.6,0.75,0.48130841121495327,0.25,2,1,0.015625,0.5699050401753104,1
1,2,0.4,0.0,0.45794392523364486,0.125,2,0,0.125,0.7016800584368152,0
2,1,0.4,1.0,0.8271028037383178,0.0,1,0,0.125,0.6899926953981008,0
4,1,0.4,0.75,0.7616822429906542,0.0,2,0,0.109375,0.5363038714390066,0
3,1,0.4,1.0,0.3925233644859813,0.125,2,0,0.0,0.5970781592403214,0
4,1,0.6,0.75,0.7242990654205608,0.0,1,0,0.03125,0.6349159970781593,1
0,1,0.6,0.5,0.8084112149532711,0.125,1,0,0.109375,0.5566106647187729,0
1,1,0.8,0.5,0.8317757009345794,0.5,2,0,0.0,0.5304601899196494,0
2,1,0.6,0.25,0.719626168224299,0.0,2,0,0.078125,0.666764061358656,0
4,1,0.2,0.5,0.7897196261682243,0.125,2,0,0.03125,0.6194302410518627,0
3,1,0.4,1.0,0.3411214953271028,1.0,2,0,0.078125,0.4943754565376187,0
4,1,0.2,0.5,0.5373831775700935,0.125,0,0,0.046875,0.4898466033601169,1
0,1,0.4,0.0,0.6962616822429907,0.0,1,1,0.0625,0.6315558802045289,1
1,1,0.4,1.0,0.42990654205607476,0.0,1,0,0.046875,0.5013878743608473,0
2,1,0.2,1.0,0.6915887850467289,0.0,2,1,0.109375,0.6886778670562455,1
4,1,0.2,0.75,0.6401869158878505,0.125,2,0,0.140625,0.5295836376917458,0
3,1,0.2,0.75,0.22429906542056074,0.125,2,1,0.109375,0.7108838568298028,1
4,1,0.2,0.0,0.5841121495327103,0.0,1,0,0.09375,0.6309715120525932,0
0,1,0.2,1.0,0.7990654205607477,0.0,0,1,0.0,0.466617969320672,1
1,1,0.2,0.75,0.5373831775700935,0.125,0,1,0.0,0.6052593133674214,0
2,1,0.4,0.75,0.5093457943925234,0.125,1,1,0.078125,0.4752373995617239,0
4,1,0.2,0.25,0.22429906542056074,0.125,0,0,0.125,0.5006574141709277,1
3,1,0.2,0.75,0.46261682242990654,0.625,2,0,0.125,0.7053323593864135,0
4,1,0.6,0.5,0.6355140186915887,0.625,2,1,0.078125,0.6258582907231556,1
0,0,0.6,0.0,0.48130841121495327,1.0,2,0,0.109375,0.45858290723155587,0
1,0,0.6,1.0,0.6355140186915887,0.125,1,0,0.03125,0.6891161431701972,1
2,0,0.6,0.5,0.822429906542056,0.0,1,0,0.046875,0.6005843681519357,0
4,0,0.0,0.25,0.3317757009345794,0.0,2,0,0.03125,0.7148283418553689,1
3,0,0.2,0.5,0.822429906542056,0.75,0,1,0.09375,0.6217677136596056,1
4,0,0.8,0.75,0.705607476635514,0.25,1,0,0.015625,0.04747991234477721,0
0,0,0.6,0.25,0.8364485981308412,0.25,2,0,0.140625,0.020452885317750184,1
1,0,0.8,1.0,0.9112149532710281,0.25,1,1,0.125,0.06018991964937911,0
2,0,0.8,0.0,0.7897196261682243,0.25,1,0,0.09375,0.09393718042366692,1
4,0,1.0,0.25,0.719626168224299,0.375,2,1,0.125,0.04762600438276114,0
3,0,1.0,0.0,0.9112149532710281,0.25,1,1,0.015625,0.031409788166544925,1
4,0,0.8,0.0,0.7429906542056075,0.25,1,0,0.015625,0.05609934258582907,0
0,0,0.8,0.25,0.9065420560747663,0.25,2,0,0.125,0.049379108838568296,0
1,0,0.8,0.5,0.705607476635514,0.25,2,0,0.046875,0.06939371804236669,1
2,0,0.8,0.25,0.2616822429906542,0.0,1,0,0.125,0.14492330168005843,0
4,0,1.0,1.0,0.8504672897196262,0.25,1,0,0.0625,0.08341855368882396,1
3,0,0.8,0.0,0.7663551401869159,0.25,2,0,0.015625,0.018991964937910884,0
4,0,0.8,0.5,0.7383177570093458,0.25,1,1,0.078125,0.04879474068663258,0
0,0,0.0,0.75,0.2570093457943925,0.25,1,0,0.078125,0.11716581446311176,0
1,0,0.0,1.0,0.4766355140186916,0.0,2,1,0.046875,0.13323593864134406,1
2,0,0.8,0.75,0.6869158878504673,0.25,1,1,0.125,0.051424397370343315,1
4,0,0.8,1.0,0.6962616822429907,0.25,1,0,0.109375,0.05872899926953981,0
3,2,0.8,0.75,0.9532710280373832,0.25,1,0,0.109375,0.04382761139517896,1
4,2,0.8,0.0,0.9672897196261683,0.25,2,0,0.140625,0.00029218407596785974,0
0,2,1.0,0.5,0.8878504672897196,0.25,1,0,0.03125,0.09773557341124908,0
1,2,1.0,0.25,0.7102803738317757,0.25,2,0,0.0,0.02366691015339664,1
2,2,0.8,1.0,0.6915887850467289,0.25,1,1,0.125,0.11512052593133675,1
4,2,1.0,0.0,0.9065420560747663,0.25,1,0,0.125,0.12914536157779402,0
3,2,0.4,0.5,0.7663551401869159,0.375,1,1,0.140625,0.12140248356464572,1
4,2,0.8,1.0,1.0,0.25,2,1,0.0,0.015193571950328708,1
0,2,0.8,0.5,0.705607476635514,0.25,1,1,0.03125,0.08984660336011688,1
1,2,0.8,1.0,0.8644859813084113,0.25,1,1,0.109375,0.03506208911614317,1
2,2,0.8,0.5,0.7663551401869159,0.25,2,1,0.125,0.11672753834915997,0
4,2,0.8,0.0,0.780373831775701,0.25,1,0,0.078125,0.022205989773557342,0
3,2,0.6,0.0,0.883177570093458,0.25,2,0,0.140625,0.062381300219138056,0
4,2,0.2,0.75,0.8084112149532711,0.125,2,1,0.125,0.6036523009495982,1
0,2,0.0,1.0,0.5093457943925234,0.5,1,1,0.015625,0.6822498173849525,0
1,2,0.2,0.25,0.06074766355140187,0.125,1,1,0.046875,0.6932067202337473,0
2,2,0.6,0.75,0.5607476635514018,0.0,1,0,0.078125,0.5162892622352082,0
4,2,0.2,0.25,0.411214953271028,0.125,2,0,0.109375,0.583345507669832,0
3,2,0.4,0.75,0.04672897196261682,0.0,1,1,0.078125,0.7279766252739226,0
4,2,0.2,0.0,0.616822429906542,0.0,1,0,0.0625,0.5047479912344777,1
0,2,0.4,1.0,0.205607476635514,0.125,2,0,0.109375,0.5777940102264426,0
1,2,0.4,0.5,0.7242990654205608,0.125,2,1,0.0625,0.46822498173849525,0
2,2,0.2,0.5,0.26635514018691586,0.125,2,1,0.0625,0.5225712198685172,1
4,2,0.4,0.75,0.37383177570093457,0.0,2,0,0.0,0.700073046018992,0
3,2,0.4,0.5,0.514018691588785,0.0,2,0,0.046875,0.612563915266618,1
4,2,0.2,0.5,0.43457943925233644,0.0,1,0,0.125,0.5389335281227173,0
0,2,0.0,0.25,0.7242990654205608,0.5,2,0,0.0,0.4622352081811541,1
1,2,0.4,0.5,0.2757009345794392,0.125,1,0,0.0,0.49072315558802043,1
2,2,0.8,0.75,0.7663551401869159,0.375,2,1,0.015625,0.5384952520087655,1
4,2,0.6,0.0,0.2803738317757009,0.5,2,0,0.046875,0.5580715850986121,0
3,2,0.4,0.25,0.602803738317757,0.0,2,1,0.09375,0.6194302410518627,1
4,2,0.8,1.0,0.8785046728971962,0.25,2,1,0.109375,0.6347699050401753,1
0,2,0.6,0.5,0.780373831775701,0.0,1,1,0.03125,0.5073776479181885,1
1,2,0.2,0.5,0.6635514018691588,0.0,2,1,0.015625,0.6590211833455076,0
2,2,0.6,0.75,0.7990654205607477,0.0,1,1,0.09375,0.6268809349890431,0
4,2,0.2,0.5,0.02336448598130841,0.0,2,1,0.125,0.5637691745799854,0
3,2,0.2,0.0,0.3691588785046729,0.125,2,1,0.0,0.5655222790357926,0
4,2,0.4,1.0,0.7710280373831776,0.0,1,1,0.03125,0.4555149744338933,0
0,2,0.6,0.5,0.2523364485981308,0.125,1,1,0.140625,0.5548575602629656,1
1,2,0.2,1.0,0.514018691588785,0.25,2,0,0.015625,0.7053323593864135,1
2,2,0.4,0.75,0.7383177570093458,0.25,1,0,0.140625,0.5589481373265157,0
4,2,0.4,0.25,0.29439252336448596,0.125,1,1,0.0625,0.5820306793279766,1
3,2,0.0,1.0,0.8785046728971962,0.125,2,1,0.078125,0.5221329437545654,0
4,2,0.2,0.0,0.34579439252336447,0.0,1,1,0.125,0.45449233016800583,0
0,2,0.4,1.0,0.6962616822429907,0.125,1,0,0.09375,0.48151935719503286,0
1,2,0.4,1.0,0.2616822429906542,0.125,2,1,0.0625,0.6121256391526662,0
2,2,0.6,0.75,0.4532710280373832,0.25,0,0,0.046875,0.6948137326515705,1
4,2,0.6,0.5,0.6308411214953271,0.0,1,1,0.109375,0.6927684441197954,1
3,2,0.4,0.0,0.5420560747663551,0.125,1,1,0.03125,0.5690284879474069,0
4,2,0.2,0.75,0.4158878504672897,0.0,2,1,0.109375,0.6498173849525201,1
0,2,0.4,0.5,0.5934579439252337,0.125,1,0,0.140625,0.6660336011687363,1
1,2,0.4,0.0,0.677570093457944,0.25,2,1,0.125,0.6368151935719504,0
2,2,0.6,0.75,0.5560747663551402,0.125,1,0,0.0625,0.6648648648648648,1
4,2,0.4,1.0,0.7710280373831776,0.0,2,1,0.078125,0.718626734842951,0
3,2,0.4,0.5,0.2897196261682243,0.375,2,0,0.09375,0.48838568298027757,1
4,2,0.2,0.5,0.32710280373831774,0.0,2,0,0.109375,0.7114682249817385,0
0,2,0.4,0.5,0.8598130841121495,0.5,0,1,0.109375,0.5148283418553689,0
1,2,0.2,0.25,0.7850467289719626,0.125,1,0,0.109375,0.7056245434623813,0
2,2,0.2,0.5,0.5046728971962616,0.0,2,1,0.078125,0.6736303871439007,0
4,2,0.4,0.75,0.7710280373831776,0.0,2,0,0.125,0.6289262235208181,1
3,2,0.8,0.75,0.19626168224299065,0.125,2,0,0.046875,0.4710007304601899,0
4,2,0.4,0.75,0.602803738317757,0.0,2,1,0.140625,0.5592403214024836,1
0,2,0.4,0.75,0.6635514018691588,0.375,1,1,0.0,0.5481373265157049,0
1,2,0.4,1.0,0.6448598130841121,0.125,2,0,0.03125,0.6049671292914536,1
2,2,0.4,0.25,0.6588785046728972,0.125,1,0,0.09375,0.5528122717311906,0
4,2,0.2,0.5,0.32242990654205606,0.125,2,0,0.046875,0.7192111029948868,1
3,2,0.0,0.0,0.24299065420560748,0.0,1,1,0.140625,0.7214024835646458,1
4,2,0.6,0.0,0.24299065420560748,0.25,0,1,0.015625,0.704163623082542,1
0,2,0.2,0.5,0.5700934579439252,0.125,1,0,0.046875,0.5967859751643535,1
1,2,0.4,1.0,0.5700934579439252,0.5,1,1,0.0625,0.4913075237399562,1
2,2,0.4,0.5,0.397196261682243,0.25,1,0,0.109375,0.5997078159240321,0
4,2,0.0,0.0,0.19626168224299065,0.0,1,1,0.109375,0.5742878013148284,1
3,2,0.2,0.75,0.514018691588785,0.125,0,1,0.0625,0.44134404674945216,0
4,2,0.6,0.0,0.35514018691588783,0.0,0,0,0.09375,0.608327246165084,0
0,2,0.4,0.25,0.29906542056074764,0.0,0,0,0.0625,0.48823959094229363,0
1,2,0.6,0.25,0.602803738317757,0.25,1,1,0.0,0.4860482103725347,1
2,2,0.8,1.0,0.514018691588785,0.5,1,1,0.015625,0.4401753104455807,1
4,2,0.6,1.0,0.6355140186915887,0.125,1,0,0.015625,0.5177501826150475,1
3,2,0.2,0.75,0.6355140186915887,0.125,1,0,0.078125,0.4454346238130022,0
4,2,0.2,0.75,0.4719626168224299,0.0,1,0,0.03125,0.5644996347699051,0
0,2,0.6,0.0,0.7009345794392523,0.125,1,0,0.03125,0.5861212563915267,0
1,2,0.2,0.75,0.677570093457944,0.125,2,1,0.03125,0.4449963476990504,0
2,2,0.8,1.0,0.5373831775700935,0.25,2,0,0.046875,0.44280496712929146,0
4,2,0.2,0.5,0.308411214953271,0.0,1,0,0.125,0.5700511322132944,0
3,2,0.2,0.0,0.7850467289719626,0.25,1,1,0.140625,0.47684441197954713,0
4,2,0.6,0.5,0.5373831775700935,0.125,1,0,0.0625,0.5969320672023375,0
0,2,0.4,1.0,0.29439252336448596,0.375,1,0,0.09375,0.4473338203067933,0
1,2,0.6,1.0,0.32710280373831774,0.0,0,0,0.015625,0.5202337472607743,1
2,2,0.4,0.75,0.3130841121495327,0.5,2,1,0.0,0.5234477720964208,0
4,2,0.4,0.5,0.3177570093457944,0.0,1,1,0.03125,0.6915997078159241,0
3,2,0.6,0.0,0.7429906542056075,0.125,0,1,0.078125,0.44455807158509864,1
4,2,0.4,0.5,0.26635514018691586,0.125,2,0,0.078125,0.6934989043097152,0
0,2,0.2,0.0,0.32242990654205606,0.0,1,1,0.078125,0.5031409788166545,0
1,1,0.2,0.25,0.308411214953271,0.125,2,1,0.078125,0.5119065010956902,1
2,1,0.2,0.0,0.5934579439252337,0.125,1,1,0.109375,0.6306793279766253,0
4,1,0.2,0.75,0.48598130841121495,0.0,2,0,0.078125,0.547845142439737,1
3,1,0.2,1.0,0.45794392523364486,0.125,2,0,0.03125,0.5016800584368152,1
4,1,0.2,0.0,0.7523364485981309,0.0,1,1,0.078125,0.5691745799853908,1
0,1,0.0,0.0,0.42990654205607476,0.0,1,1,0.0625,0.6207450693937181,0
1,1,0.2,0.75,0.5841121495327103,0.125,2,0,0.0,0.6413440467494521,0
2,1,0.4,0.75,0.4532710280373832,0.0,1,0,0.078125,0.5630387143900657,1
4,1,0.2,0.0,0.32710280373831774,0.0,1,1,0.015625,0.6879474068663258,1
3,1,0.4,0.75,0.5420560747663551,0.0,2,1,0.109375,0.4730460189919649,0
4,1,0.2,0.25,0.7289719626168224,0.125,2,1,0.09375,0.5121986851716581,0
0,1,0.2,0.0,0.2757009345794392,0.0,1,1,0.09375,0.4704163623082542,1
1,1,0.4,1.0,0.6915887850467289,0.25,2,0,0.015625,0.63754565376187,1
2,1,0.2,0.5,0.308411214953271,0.0,2,1,0.09375,0.6892622352081812,1
4,1,0.0,0.0,0.616822429906542,0.0,2,1,0.140625,0.5628926223520818,1
3,1,0.4,0.5,0.5233644859813084,0.125,2,0,0.03125,0.560409057706355,1
4,1,0.6,0.5,0.2803738317757009,0.125,2,1,0.09375,0.48093498904309717,0
0,1,0.2,0.0,0.5280373831775701,0.0,0,0,0.0,0.6980277574872169,1
1,1,0.4,1.0,0.5,0.0,2,0,0.109375,0.5038714390065742,1
2,1,0.4,0.75,0.4672897196261682,0.375,0,0,0.09375,0.5289992695398101,0
4,1,0.4,0.75,0.7476635514018691,0.125,1,1,0.109375,0.4962746530314098,0
3,1,0.4,1.0,0.29439252336448596,0.25,2,0,0.046875,0.5573411249086925,0
4,0,0.6,1.0,0.19158878504672897,0.25,1,1,0.046875,0.7139517896274653,0
0,0,0.0,1.0,0.8177570093457944,0.125,1,1,0.046875,0.6974433893352813,0
1,0,0.6,0.0,0.7850467289719626,0.0,2,0,0.03125,0.44631117604090575,1
2,0,0.0,0.25,0.7850467289719626,0.125,2,1,0.0,0.5138056975894814,0
4,0,0.4,0.5,0.5093457943925234,0.0,2,1,0.140625,0.4641344046749452,1
3,0,0.6,0.0,0.794392523364486,0.125,1,1,0.140625,0.7095690284879475,0
4,0,0.6,0.75,0.48598130841121495,0.125,2,0,0.109375,0.6143170197224251,1
0,0,0.4,0.75,0.27102803738317754,0.5,2,0,0.140625,0.49086924762600437,1
1,0,0.2,0.25,0.38317757009345793,0.125,1,1,0.046875,0.6016070124178232,1
2,0,0.6,0.25,0.4766355140186916,0.125,1,0,0.09375,0.6964207450693937,1
4,0,0.2,0.75,0.5700934579439252,0.0,2,1,0.015625,0.7263696128560994,0
3,0,0.4,0.75,0.4158878504672897,0.125,0,0,0.078125,0.47289992695398103,1
4,0,0.2,0.75,0.6495327102803738,0.125,1,1,0.046875,0.6569758948137326,0
0,0,0.2,1.0,0.7242990654205608,0.125,0,0,0.046875,0.46092037983929873,1
1,0,0.6,0.25,0.8364485981308412,0.375,1,0,0.125,0.6087655222790358,1
2,0,0.6,0.25,0.2803738317757009,0.375,1,1,0.125,0.618845872899927,0
4,0,0.2,1.0,0.1822429906542056,0.125,1,1,0.03125,0.5751643535427319,0
3,0,0.4,0.0,0.21962616822429906,0.125,2,1,0.046875,0.47947406866325787,0
4,0,0.6,0.0,0.6728971962616822,0.125,0,1,0.140625,0.6246895544192842,0
0,0,0.6,0.25,0.16355140186915887,0.375,1,0,0.046875,0.5257852447041637,1
1,0,0.4,1.0,0.21495327102803738,0.125,2,1,0.015625,0.6853177501826151,0
2,0,0.6,0.75,0.8364485981308412,0.25,1,0,0.09375,0.5253469685902118,0
4,2,0.6,1.0,0.19158878504672897,0.125,1,1,0.0625,0.7177501826150475,1
3,2,0.2,0.5,0.32242990654205606,0.25,2,1,0.03125,0.4724616508400292,0
4,2,0.6,0.75,0.719626168224299,0.0,1,0,0.140625,0.47859751643535425,0
0,2,0.4,0.25,0.6822429906542056,0.125,2,1,0.140625,0.5434623813002192,0
1,2,0.2,0.5,0.397196261682243,0.125,2,0,0.03125,0.674799123447772,1
2,2,0.4,0.75,0.5373831775700935,0.125,2,1,0.0625,0.5567567567567567,0
4,2,0.0,0.25,0.37850467289719625,0.25,1,1,0.109375,0.7124908692476261,1
3,2,0.2,0.5,0.1822429906542056,0.125,2,1,0.015625,0.7098612125639152,0
4,2,0.8,0.75,0.2570093457943925,0.125,1,0,0.140625,0.6447041636230826,1
0,2,0.6,0.75,0.719626168224299,0.5,1,0,0.0,0.48823959094229363,0
1,2,0.6,1.0,0.4439252336448598,0.25,2,0,0.140625,0.5744338933528123,1
2,2,0.0,0.75,0.2897196261682243,0.375,2,0,0.015625,0.4823959094229365,1
4,2,0.2,0.5,0.6214953271028038,0.0,2,0,0.0,0.6821037253469686,0
3,2,0.4,1.0,0.3411214953271028,0.25,1,1,0.078125,0.4626734842951059,1
4,2,0.6,0.0,0.3177570093457944,0.125,1,1,0.09375,0.5170197224251278,1
0,2,0.4,0.0,0.37850467289719625,0.0,2,1,0.078125,0.6669101533966398,0
